PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_TP,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_ApEn,HRV_ShanEn,HRV_FuzzyEn,HRV_CD,HRV_KFD,HRV_LZC,EEG_PW_alpha,EEG_PW_beta,EEG_PW_theta,EEG_PW_gamma,EEG_PW_slowalpha,EEG_PW_all,EEG_SE_alpha,EEG_SE_beta,EEG_SE_theta,EEG_SE_gamma,EEG_SE_slowalpha,EEG_SE_all,temg_energy_values,temg_mean_values,temg_variance_values,zemg_energy_values,zemg_mean_values,zemg_variance_values,GSR_avg,GSR_avgderi,GSR_avgnagaderi,GSR_propnegaall,GSR_ps1,GSR_ps2,GSR_ps9,GSR_ps10,GSR_risingtime,Resp_avgderi,Resp_breathrhythm,Resp_energyratio,Resp_peakdistance,Resp_ps1,Resp_ps10,Resp_range,Resp_stdvariance,temp_var,temp_mean,classification
127.8117898,469.4110577,22.7412161,19.0116429,19.09506429,0.048446273,0.040501055,468.75,23.165625,0.04942,35.15625,1.196173114,453.125,489.0625,0,30.76923077,402.34375,511.71875,5.909090909,101.5625,0.070041632,13.50224945,27.87000996,0.484472358,1182.205904,2.06410125,3.779663234,230.1060896,0.569230769,0.580645161,0.916666667,0.047619048,54.88721805,55.09037326,54.70269147,46.77419355,0.548812665,0.451187335,10.03775116,9.10128707,0.609137632,0.390862368,21.75178187,17.42404777,0.597605051,0.402394949,16.93954638,13.90019545,1.126757913,1.660533986,1.278527753,1.957024906,-1.839058909,-2.846624935,-0.091398214,0.002724878,0.257223948,0.538625414,4.074226421,1.406628824,2.218709585,2.180175133,1.019169938,2.427724641,9.794198936,0.009573888,4.477026221,28.0203344,25.48187307,0.382101318,0.002641095,0.047515056,0.739722952,0.024130316,1.49865546,9459774.768,41.63081598,730.5484204,537652477.3,368.5179796,4209.260868,57144.18372,6.792665133,-23.64436188,0.02604845,76219026.84,42689477.85,856827.2594,101052.1377,12.671875,-0.39148,17158,0.36496,0.028318,616000,5580.4,5674,996.59,0.002452584,-0.002613434,1
144.7089631,414.4847973,25.02947655,12.70302798,12.7745872,0.060386959,0.030647754,410.15625,23.165625,0.05648,41.015625,1.970355145,390.625,441.40625,0,6.756756757,375,468.75,6.727272727,46.875,0.010774258,9.032997237,34.24831136,0.263750149,971.8985031,3.791467048,3.694591023,519.4053759,0.608108108,0.614285714,0.88372093,0.105263158,53.03030303,52.99971394,53.05486038,52.85714286,0.610103627,0.389896373,7.064627088,5.647575382,0.454411343,0.545588657,23.08680024,25.29716359,0.464561774,0.535438226,17.07204295,18.32814221,1.269797894,0.538714533,1.278599134,1.366294168,0.052033035,-0.414087314,-0.337214278,5.62E-05,0.009868285,0.764451862,4.313552185,0.969142635,2.001803166,2.204043079,0.587380724,716.8742738,460.5211043,6.363806591,92.78529228,123.6903925,128.431598,0.3826768,0.001310138,0.033392046,0.574739988,0.008381013,1.066671488,502204898.9,358.8654014,1998.669954,83945256.46,146.9568004,264.5115684,-327.8953237,0.463106022,-9.969511685,0.062255796,47239.89605,797.0405702,397.157183,484.9656864,3.1328125,-0.13269,1329.5,0.71364,0.031324,278000,463.16,2997.3,463.98,0.00148186,0.036662601,1
120.716165,525.390625,318.8115457,439.164516,442.8755361,0.606808593,0.835881904,371.09375,23.165625,0.062425263,42.96875,0.725950149,359.375,721.875,39.65517241,43.10344828,347.65625,1519.53125,5.272727273,39.0625,0.156362782,313.1602948,320.2481639,0.977867573,315067.2152,1.022633358,6.205373324,1309.985821,0.637931034,0.634615385,0.818181818,0.384615385,52.48096613,52.34337829,52.48804479,42.30769231,0.529003038,0.470996962,227.8687353,215.0129964,0.675280479,0.324719521,263.1653739,182.4907463,0.603746597,0.396253403,246.1505378,199.4159737,0.714015515,2.968810483,1.84102042,2.012510823,-0.24316546,-0.819293594,-0.442235988,0.037643218,1.59181369,0.531598289,4.370383151,0.676837433,0.242998813,2.692295108,0.908997051,72.93204623,41.27445241,0.692896228,20.00847601,39.20997098,33.0413914,0.28032749,0.00174549,0.059504166,0.662878589,0.046047354,1.405651814,617348325.4,377.850018,18001.84498,22438624.06,69.52056653,1010.545674,20008.99189,3.627083934,-8.918486667,0.021880698,8949331.672,5141130.131,120724.3148,28312.32965,13.6328125,-0.66599,19401,0.96131,0.034314,119000,73211,7036,1216.5,0.003837367,-0.054013073,1
118.3190666,509.765625,98.54731188,135.9324012,137.089857,0.193318865,0.266656664,492.1875,57.9140625,0.117666667,77.1484375,0.724972935,444.53125,571.09375,48.33333333,75,359.375,1003.90625,12,164.0625,0.143107818,96.93716754,100.8546454,0.961157189,30713.98057,1.040412548,5.194306215,419.7217543,0.616666667,0.637931034,0.864864865,0.2,49.11111111,49.43756506,48.66853535,51.72413793,0.431332755,0.568667245,63.66873472,73.10534091,0.506005058,0.493994942,71.74197629,70.88545932,0.470144744,0.529855256,67.82558124,72.00395549,0.659752297,2.447790613,1.110979577,1.436934437,-0.610835948,-0.525590403,-0.366837115,0.004727003,0.511954875,0.626051494,5.302479554,1.121812365,1.759891641,2.764717525,1.181378119,624.5455676,542.3758277,4.836068031,160.165184,168.4122618,162.2081965,0.324644902,2.57E-06,0.159978663,0.585454967,0.09288297,1.264850207,116009173.2,132.2254352,12730.47169,4339082622,1053.684056,19724.48024,1601.579721,-0.281778111,-15.89835087,0.066163063,96718.57387,44173.237,954.2516181,162.2006389,1.375,-0.8951,67163,0.79107,0.034026,21400000,17429,19974,2957.6,0.007330117,-0.129691418,1
138.0597287,435.8016304,52.01449972,81.05295721,81.65458484,0.119353614,0.185985897,429.6875,17.37421875,0.040434545,27.34375,0.641734756,416.40625,445.3125,11.5942029,24.63768116,324.21875,785.15625,5.75,140.625,0.075949911,57.73851065,46.38810183,1.244683623,8414.378654,0.803417014,4.631992162,149.075961,0.724637681,0.721311475,0.977272727,0.176470588,50.57471264,50.83744535,50.35585555,47.54098361,0.468217372,0.531782628,39.50887681,42.10541913,0.549478696,0.450521304,34.3860295,31.1361039,0.500093615,0.499906385,37.03613352,37.02919987,0.626367652,1.093223312,0.908888401,0.6178369,0.166860653,0.402587529,-0.766232432,0.002366798,0.106427377,0.663322201,4.159807291,0.653967547,1.108789294,1.794783508,0.973822739,435.3511986,260.5961886,3.36865217,26.68172816,74.65159437,75.31392864,0.408934537,0.000415949,0.245800674,0.674684684,0.015353329,0.917216297,81023090.03,132.6044167,3516.747517,5409256.761,29.58350314,533.6159191,80807.97816,8.558157045,-43.01099562,0.016931493,127023161.7,77904409.46,1640721.371,159505.0838,9.5078125,0.021799,17551,0.019362,0.030674,4676.8,1413.5,5307.8,1028.7,0.004637789,0.089535683,1
147.6104963,406.5583882,37.13342509,19.2479453,19.37578895,0.09133602,0.047343619,398.4375,34.7484375,0.087211765,54.6875,1.929215015,375,437.5,3.947368421,21.05263158,347.65625,500,7.6,46.875,0.081864765,13.70075176,50.80081809,0.269695495,2186.578011,3.707885449,4.046735086,753.4544566,0.276315789,0.231884058,0.3125,0,50.88967972,50.94691099,50.83466167,62.31884058,0.674903899,0.325096101,11.25654517,7.8125,0.382403073,0.617596927,31.41458979,39.92300924,0.402239154,0.597760846,23.59646436,28.76527266,1.6439459,1.938002281,1.915372745,2.022924239,-0.673314929,-0.129047839,-0.444503939,0.000518992,0.188802823,0.403758587,4.7762371,0.82399569,1.808359423,1.957605949,0.822095725,85.71621703,96.34306457,0.310772592,29.56673007,78.02344622,62.49828466,0.302740038,0.001365944,0.037811117,0.62418848,0.016203136,1.424630888,169602514.1,189.6918277,8186.463776,4274976.993,26.14825847,429.6557272,13513.43444,2.77861222,-50.79577428,0.102370409,17609530.55,5284675.812,89757.30736,16166.62877,10.3671875,-0.56791,21510,0.094399,0.03021,113000,14440,5145.1,1072.6,0.001361803,-0.062933841,1
145.2003294,413.5346284,29.06910118,29.01278498,29.20755505,0.070294237,0.070158054,410.15625,23.165625,0.05648,27.34375,1.001941082,394.53125,429.6875,6.756756757,12.16216216,335.9375,562.5,6.727272727,109.375,0.065178624,20.65286024,35.44790165,0.582625749,2299.961736,1.716367672,4.068690721,243.3665297,0.594594595,0.569230769,0.783783784,0.133333333,51.87713311,52.02020466,51.74864783,49.23076923,0.567171592,0.432828408,15.55703535,13.59025114,0.451897673,0.548102327,23.82926157,26.24347584,0.481120113,0.518879887,20.12281113,20.89754711,1.181445895,1.283407166,1.609308755,1.394250839,0.695089657,0.550828209,-0.667567957,0.001673622,0.163847246,0.660647149,4.375580435,0.867895702,1.719302042,1.701004126,0.923026852,17.47553909,47.1575656,0.134682051,50.28090791,15.17793801,18.78282649,0.327260501,0.002639878,0.028691631,0.773723067,0.020613465,1.853630991,37189386.27,93.83452019,880.0480077,10243216.4,40.49394526,1028.01238,5223.673476,0.612427732,-24.25059236,0.018233915,633653.6618,355056.9033,6845.733213,834.4465302,1.3046875,-1.508,162000,0.43055,0.034498,6970000,24058,21366,4618,0.014211648,-0.229315514,1
132.0697316,456.5648321,72.73525607,106.4288859,107.2295193,0.159309809,0.233107936,453.125,46.33125,0.102248276,58.59375,0.683416494,414.84375,491.40625,38.80597015,71.64179104,332.03125,910.15625,9.571428571,140.625,0.185478618,75.82272021,69.34132042,1.09347096,16517.38688,0.914519029,4.924911451,253.655828,0.626865672,0.646153846,0.928571429,0.157894737,51.3321492,51.31266822,51.45252072,56.92307692,0.57145773,0.42854227,57.32602954,49.64284247,0.424778589,0.575221411,45.19323361,52.59078202,0.504664303,0.495335697,51.61735187,51.13805903,0.524750136,1.112692989,0.816430407,0.572248983,0.762015179,0.913854427,-0.719450852,0.00056925,0.094880302,0.639173982,4.888568997,1.244234302,1.661006717,1.964169599,1.086463736,55.53976603,46.69732614,0.283310401,9.982542349,81.20386606,65.82390288,0.217218682,0.003033316,0.019724994,0.687949692,0.017417632,1.077595329,17266672.11,51.68030976,1826.150338,35434789.47,79.98052747,2831.662396,4077.622105,0.599330899,-11.35276125,0.029695233,354855.3308,224023.1895,4674.571503,840.685042,2.4453125,0.20127,28896,0.14057,0.030784,652000,1105.7,8668.7,1424.3,0.001596538,0.035588334,1
127.6228775,485.1810516,206.7566541,322.7534416,325.3878105,0.426143299,0.665222684,394.53125,17.37421875,0.044037624,23.4375,0.640602477,382.8125,636.71875,44.44444444,44.44444444,312.5,1417.96875,3.9375,93.75,0.080060809,230.0839273,183.5777291,1.253332463,132695.4855,0.797872895,5.829826258,585.8867764,0.682539683,0.704918033,0.930232558,0.428571429,50.12618297,50.24030447,50.02850691,42.62295082,0.498823435,0.501176565,162.5025707,162.8854114,0.543046173,0.456953827,135.2814881,124.0955341,0.516025063,0.483974937,149.5128197,144.7953018,0.532979152,1.684797241,1.748946383,1.139918557,0.352830106,-0.106566716,-0.861484344,0.018052507,0.594308232,0.478588957,4.162016131,0.511849835,0.157383295,2.508320903,0.759019673,433.8249702,444.5988523,4.238535353,91.3352959,182.3138,151.039218,0.358588699,0.00326641,0.031823632,0.608675672,0.022061831,0.763180311,79909685.48,90.16501606,12683.38677,39339813.85,87.58988536,2573.425336,18808.03232,1.279885644,-85.31986173,0.083615525,14011118.5,5313298.205,131904.8351,5329.345024,8.1484375,0.024152,18389,4.656,0.039206,3610000,23752,16434,3046.2,0.002689537,0.122700188,1
129.3008995,467.9086538,104.8986607,149.1729187,150.3521696,0.224186195,0.318807779,449.21875,34.7484375,0.077353043,42.96875,0.703201772,417.1875,477.34375,26.15384615,43.07692308,316.40625,964.84375,9.285714286,187.5,0.174924681,106.3150387,105.0839319,1.011715461,35097.88032,0.988420202,5.252250999,415.4683248,0.569230769,0.573770492,0.857142857,0.142857143,50,50.59189384,49.30429539,49.18032787,0.432179056,0.567820944,69.89185379,80.11252225,0.475286922,0.524713078,72.44597253,76.11973344,0.453481954,0.546518046,71.18037005,78.14163436,0.686699382,2.907742618,1.615243289,1.642173064,-0.278835024,-0.27357942,-0.490738598,0.010558165,0.923178915,0.609665829,4.881768344,0.672526504,1.133161247,2.143744184,1.019169938,310.1156199,420.2056787,1.456152605,539.4359467,73.45156924,117.2984905,0.20957238,0.002371559,0.007903207,0.621281089,0.011657109,1.41319563,13587282351,1525.601018,1211211.732,765905014.2,403.566778,36597.81717,-147168.6767,3.174091977,-121.7539854,0.102891378,308973050.5,219201040.9,4298930.895,16093.16212,11.4921875,-0.86222,5191.9,0.60185,0.032157,262000,3205.2,6690.9,949.85,0.003676235,-0.091428888,1
